title,sold price,solddate,link
"2.5"" SFF SAS SATA HDD Tray Caddy for HP G8 Gen8 G9 DL380p DL360pLDUKE_Z1J&LN",13.01,Sold  17 Oct 2022,https://www.ebay.com.au/itm/394281297457?hash=item5bccff2631%3Ag%3A3bEAAOSwSL1fNN-6&amdata=enc%3AAQAHAAAA4KbcIyF15K1Aovk1Hb%2FAWEN7H7qoMDLZ5GvRLLugrl0TAS2g3ODQf5rcvVQTIL3hW%2FpntVq1bA332xwZoV4f3gIadMBBZYFGmGiHwuD3aUlMWz%2FLk9CT0kG0ayzuVOcqzLGzS2WaccdqfIWVaFt4A3nl6D2flZlnI6j3lOBldgsne4iOSARzE3MpzYD1zRxrDdDA%2B31%2BF9xRu1aiWZaT57aKxVkNiWhLOjrk6t8l%2FG0rpDJ5Pohhk6Cj%2FOFugOls%2F519FwCDfjB7hn7tm49f18jDvnZ8nkRhfiYkUyekeDTI%7Ctkp%3ABk9SR86WmvSEYQ&LH_Auction=%270%27
"3.5"" SAS SATA HDD Caddy Tray 651314-001 651320-001 4 For HP Proliant DL380P G8",18.46,Sold  17 Oct 2022,https://www.ebay.com.au/itm/332310229576?hash=item4d5f3bb248%3Ag%3AtqUAAOSwfsFZbywd&amdata=enc%3AAQAHAAAA4LAXx6mJBRd9F1a%2Fxns7zahYRFCfoLu5DyDFh2Uu0JUDupsvu9V5e3%2F47bI7WRq88qF4ibwnGqE9ROoxaO%2FFKk54gGVWHaHug38HH%2B2Cg%2FLN3M2yjcNK9GF6T4U4hfRXGCJkrO5Y2q8ipi%2Fz9r6nZtx%2BSRhCrK9Vbpk7AyvSuQuJ4Y6xTrsFdA9PJCZZJv4Ae9oLszfVbc0p1AmBr%2B63IjNlVqB%2FLNRUXey7DHVms%2BE7%2Fyh7MxRNs9zE1qulBI5w1NZjgIt0%2F4lTnbiMpmnlA1Rcw5ztxmBkih2bDypanAot%7Ctkp%3ABk9SR86WmvSEYQ&LH_Auction=%270%27
HP 737412-001 663479-B21 RACK MOUNT RAIL KIT PROLIANT DL380P DL380E G8 Gen8,140.0,Sold  15 Oct 2022,https://www.ebay.com.au/itm/333752454532?hash=item4db5324d84%3Ag%3AMB4AAOSwENVfhS4T&amdata=enc%3AAQAHAAAA4F7m%2F7gePrZPq%2BLuK7NJdEWcxw335Zs9iSaZ2OR9LwbNc8T%2B5cF1tSGrri3WY9W4qi95qR7Kvpcw5Z4dry%2FCBV3xh%2FmNvjSpQeuVO7YLLKuyiWdQ0p49p%2BEznNqTbJ%2FOUBZqqw9w3fvtNbjp9QVNzBv3%2BbiM6uGg4CUTAWXcaBph7f4p4m2CO63MveTB0k%2F7Mz5meyfjWJ%2FYq50SnPBymvDqqkFMoW4WnW51AFh0piNgl1DpH8NJ3UIDt7zwqqmI3PgdjEajOA86l0AysGtSNN3JAjBE7Yv5zZzMkNpJV9ic%7Ctkp%3ABk9SR86WmvSEYQ&LH_Auction=%270%27
"HP DL380p G8 Server 2x CPU E5-2640 16GB RAM SAS P420i Array 12 x LFF 3.5"" bays",395.0,Sold  14 Oct 2022,https://www.ebay.com.au/itm/124960800710?epid=1488073676&hash=item1d183e7fc6%3Ag%3ATbUAAOSw%7Ep1hbgV%7E&amdata=enc%3AAQAHAAAAoC6Lmrl71o0h%2FtOr41%2FNeDWncjIlUDbgynqsvEULRCEqr1SA2IAxmdIUgOuEXimmWedYxOak88fiQCn%2FH2bcNIhfebfOafpSftE%2BLA0HHCOpPHIZKgtG95XdnCzOIMl1TYGnL3ek30jBZbia35G97rtzFwHr0F7OQy0QMziau6g0OswtSUUj%2FH4Si0CkqOWPq5OxdLQvfkPK3K7hNSnvWWs%3D%7Ctkp%3ABk9SR86WmvSEYQ&LH_Auction=%270%27
HP DL380p G8 16Bay 2x E5-2660v2 10C 2.2GHz 128GB Ram 16x 300GB SAS P420,650.0,Sold  14 Oct 2022,https://www.ebay.com.au/itm/185483050936?hash=item2b2fa6bfb8%3Ag%3AAqgAAOSwEONjBHHe&amdata=enc%3AAQAHAAAAoF0bFnaQQHSsD78lMKDr%2BoZUm5C6y77kfpPAULnJVzDyJvdfK0jEaGAzcQBxhPoxjcHaT0kylk5sE7cqb%2B9HoifbjM36Buse3wRryxT7O15SpciXXXqDP1pgReyXDajg%2BAwOUOKlCbURXBRUSpcigIGMU0A2TCI%2BowQQ%2BDGzrgJcJ%2BHtM9BnS3zRhKvYKpXgPWaeyVkeivzZH9yVFPA0eXQ%3D%7Ctkp%3ABk9SR86WmvSEYQ&LH_Auction=%270%27
<p>728348-001 HP DL380P G8/G9 SFF RAIL KIT</p>,140.0,Sold  13 Oct 2022,https://www.ebay.com.au/itm/175416809494?hash=item28d7a81816%3Ag%3AD4MAAOSwtCFjIqIQ&amdata=enc%3AAQAHAAAAoHvN%2BvGZmZisj47UT3cRKYw7iOc0DW%2BjMbduO94jSGyhHPq6TBZIv0NYrBhi9IIuvVCyTV5tRKwudCt3GUPlybDzSPvmq9CEM0fUHQXpU5atIMzpz%2FPU1zEer4U7xnC5e7WMF8gz049SGRAufO23Kv4A28hMgiE2FUMQe72vceGn983nAuZgqM%2Ba%2BVqFUiJ3i%2FGfv3IxAd7mBdfjmjdiuYM%3D%7Ctkp%3ABk9SR86WmvSEYQ&LH_Auction=%270%27
HP DL380P Gen8 G8  2x E5-2680 16 Core 128GB Ram P420i 2x PSU,450.0,Sold  13 Oct 2022,https://www.ebay.com.au/itm/125376275059?hash=item1d31022273%3Ag%3AZoQAAOSwmRtirm-2&amdata=enc%3AAQAHAAAAoDboMozQ46qSee%2B1xPmQosR6MS3W2JXRUAywa6PXFrDYjHl2DFyDupJ22JFVjv7Istw4kSwLgKP%2FG7tBuw5qjso%2F6%2BRbpGy8WPg3qWle93VQCRzzXaTsCeTkU4r7mtnZFOIi00QWi6%2F7nbX7DNgD6s8gt%2FYGKCoi7cdtC1i4sQzcegNP6hcZRF86sshrYIqIlvGWPkIzBwlP4c1q6N0LeYs%3D%7Ctkp%3ABk9SR9CWmvSEYQ&LH_Auction=%270%27
HP ProLiant DL380p G8 Server 2x E5-2690 CPU 256GB Ram P420i 2GB 2x PSU ,1125.0,Sold  10 Oct 2022,https://www.ebay.com.au/itm/224706059504?hash=item3451865cf0%3Ag%3AClIAAOSwQRxhnEVA&amdata=enc%3AAQAHAAAAoGPRVtWvc0ybIaW7ok%2Fcx5EWkARbLYdABR9ojaw%2BiNSRAcjBLtsixzZhdglfA2D5R61ksL1aeQUzI8xLsH5D7fgdvR6%2F0CvtMRWg1AcfeDR5kNShqXkV1n%2BOAyKbw1bptI1gWQM%2Bigm0n9WNj85%2BHy7KLaUd%2FocsukvIYjS4tZjQ8LW%2FXdrd5Gh0uuZMz8PkKCaA%2BU%2FhFu0t35vtHCuCoME%3D%7Ctkp%3ABk9SR9CWmvSEYQ&LH_Auction=%270%27
HP 662520-001 654577-002 DL380e DL380p G8 Server Cooling Fan Module Hot Plug,6.78,Sold  7 Oct 2022,https://www.ebay.com.au/itm/233172800360?epid=25027521986&hash=item364a2e9368%3Ag%3A8g8AAOSwW6RckUwC&amdata=enc%3AAQAHAAAAoBP%2Fykn0S2zOhIZMirKSZun3dS%2F4jW9oKSO9wi8CRArM3NlKt5bZRGwMRI9A5N%2B2fICZEIh5h9seVuDqZfiiVglQh5AS6IBNZcLWfMRaTgSo3lpFTeBj0WYBizjPWOYRaS2nZRT18bLbSuPBuGD9PC7Oqzqd9t2O0wHlBIaLs4VQj7WPCexerY0bTczf759NaS6nMj6x1oBaNAPL4%2FIcbWM%3D%7Ctkp%3ABk9SR9CWmvSEYQ&LH_Auction=%270%27
HP PROLIANT DL360P G8 1RU 12C SERVER 2X E5-2630 64GB 15K Sas GEN8 RAILS GST 4LAN,668.0,Sold  6 Oct 2022,https://www.ebay.com.au/itm/334138172280?hash=item4dcc2fe378%3Ag%3ADccAAOSwPHJgtv4-&amdata=enc%3AAQAHAAAA4IsTYP8m7EuOCI1BHf6A1NRh1ox4QfhkgZt3apQLdO4E2KG5QM530ufy1Gfq%2B0leUpPPqPketsxTUeuou9FPwrA4Bi7CXbZVeFjO39vBOp3I2yzlIcNdmG8AOhB6dLDZo2CkYZRJF8JhVdK6euiQIo6J2ilmUrxlrIKvynaEen5%2F7hDeGaypmy7A3SPM6yQlSGl5XtZtxW4P5rZLjug1ekxlPBDhLyNK6b404p%2Fca8JdrYXdzNTwg8T3wN0%2B207Gc6wq6jdsKCdEKq0u8gQ%2FUtzpdDAwFYsPXrrI4j9V2aqd%7Ctkp%3ABk9SR9CWmvSEYQ&LH_Auction=%270%27
"SATA SSD SFF 2.5"" HDD Tray Caddy For HP ProLiant DL380P Gen8 G8 Generation 8th",16.29,Sold  1 Oct 2022,https://www.ebay.com.au/itm/361975087134?hash=item544765801e%3Ag%3ARekAAOSwwpdW9ND0&amdata=enc%3AAQAHAAAA4LstYY80uVUmOLFM1DGziXmBtjJ3Tg1QLMwu7ivUjBfrqty64IVYY0A8yO%2BTG7JRGeuxI3Dh8IHN9kjC0sb5XhahYFL79ZKLxJPEThfkij8e9jLEY0%2FbeeslZqIt0yjo0GTHe8XU%2BKQDNo86tU%2BuitT%2Bo3fjEqw1vk4lyJFyavola82gpxKoPeO9VThevZRSR0Q%2Bo6fRk%2FXXHuSQogtO6KFVefPxKzSVdE9oQLJobrNYZP7OXooNlxreGOfDCFsT%2FFCqRhdrf01yzzq5U19zQEtdAeXZbwla37P3bb0zTlhY%7Ctkp%3ABk9SR9CWmvSEYQ&LH_Auction=%270%27
HP Proliant DL380P G8 Server 2x E5-2620 12-Core 16G -256G Ram P420I PSU DL380pG8,420.0,Sold  28 Sep 2022,https://www.ebay.com.au/itm/224706392474?hash=item34518b719a%3Ag%3ArEsAAOSw4ARhnIz7&amdata=enc%3AAQAHAAAAoHeSASRYonCs5qUugySKKLsIOpYZYoaaPPZxevfYwSFrupXxHHes68guDI3V49M%2FgF3novPxcQPbmguIpJWIJ3m3dBUYfU82LtMemt00XQO%2F5ku96oP4PnyDVUPsEkUpaloLnUk7E1qqbtCkkHs4dmScxEIO%2FyxwI1HwOVr9U6Bp9xnZk2rZGbGmIr7t56Pp%2BSLICIUW2lkzGxJIcAHBZ2Y%3D%7Ctkp%3ABk9SR9CWmvSEYQ&LH_Auction=%270%27
For HP 651314-001 Gen8 Drive Caddy 3.5 HDD Tray ProLiant DL385 DL380p DL360p G8,19.45,Sold  22 Sep 2022,https://www.ebay.com.au/itm/303585873061?hash=item46af20cca5%3Ag%3ALZcAAOSw4A5Yv6yI&amdata=enc%3AAQAHAAAAoHjH5iUoyU1gfHrp53UUwdAnvNgMz%2FjTQ8A%2Bubuhq1Db1cf%2FjteTdmAFZj2MQjvj3wDNFGiM2oKqwHagFycdIjHmn1YibRYDaGPJvKYshMwPzNhctDJ%2FRoYpIDueryGsb%2FXnv300u%2B8ed8GRYMeZIn4yEvi57UHz%2FBVprlE17iGMrML8FKH09yA4TDIqxe6%2FS7XjSXciRzcdHKK%2Fv60HODI%3D%7Ctkp%3ABk9SR9CWmvSEYQ&LH_Auction=%270%27
"New HP G8 Gen8 G9 651687-001 2.5"" SFF SAS Tray Caddy 653955 DL380p with chip LED",17.15,Sold  22 Sep 2022,https://www.ebay.com.au/itm/262734346130?epid=833924282&hash=item3d2c2ff792%3Ag%3Ak5AAAOSw5cNYOG5v&amdata=enc%3AAQAHAAAA4Gfv7qmnZ5Efc6JecXivuCX4ECcpTdM9yADwLURjCWhyy%2BZua4ChaPkxU6dOjLS%2Fc7Gbb6jvvsXh3hpXHYDrEM5zivjAAKNmV6gP07x4ASFTZU1JXn3MKtQCmj87xziBuEsiMEX0OH%2FM2GLfSw5ACcf65k1rfZAZQz2pte0G2UzTHeQWo%2BOuZ7r9tyI1iW26eEBS9VcJ%2BKr1mktzKfQin6eMNSr9Wvyj%2BYoWht7jS6BQDoh1j6PWopTv2EamRDLItAO675cRbZ1tzh4mdjcMopynRqavud7dCRkp6klnMAXe%7Ctkp%3ABk9SR9CWmvSEYQ&LH_Auction=%270%27
HP PSU 750W DL380P G8 660183-001 656363-B21 PLATINUM POWER SUPPLY,50.0,Sold  20 Sep 2022,https://www.ebay.com.au/itm/124186431415?epid=1217635666&hash=item1cea168fb7%3Ag%3AoBAAAOSwy8RevJ3f&amdata=enc%3AAQAHAAAAoOzujyk0ay%2F%2Fd5EaT%2FAZ%2BSwkgqmYn8qwPyTEvYiXiX3rRqVxH7PiKzR6nHo3jB4Rh2z7%2Beuvj9vt98ZYf0DhXB3qk3gOioNXa0nr08szDgi1cBo1bvX1C8TwPx%2BhEvSl7I%2FOx0Um290fHfYq5sq%2FuM8c4BQ7cvJp7mGMdxsmuXREEQs01P30zwoa9S8M%2F8rOP5OdoqrvIZRoAbIvHAjp%2F14%3D%7Ctkp%3ABk9SR9CWmvSEYQ&LH_Auction=%270%27
"For HP G8 Gen8 651687-001 2.5"" SFF SAS SATA HDD Tray Caddy 651699-001 DL380p G9",21.58,Sold  14 Sep 2022,https://www.ebay.com.au/itm/332308925381?hash=item4d5f27cbc5%3Ag%3AHjYAAOSwajRZbc1w&amdata=enc%3AAQAHAAAA4FoE0uDU5i0JEnoaUz0N6gTefmu11KX7eX69nxXY%2FpkKou7kdF0TkdnzUXZyT%2B10E9mY%2Fmr8HJ%2Fk8rWOCYxEUjGA7hlcP7ePsA9zbicjTUHZiqIFO37bWcgzPldUWqoc3scyxpuFMJz6FrgfGIBH6V5aTvU2VuaSpw4YIFK6tE7y%2BeTrdtV%2F2dJGY8YpO%2FFsglVcOeuRGP1MGKqUVIFlNbjZZ2nImUwzO%2BZSUZrzkLGne6UxtfC%2Bw44afL3LqefFOxFjpnpuWlQZopHJ23dqoo23epHycshtRw69slzqM7%2F%2F%7Ctkp%3ABk9SR9CWmvSEYQ&LH_Auction=%270%27
HPE DL380p G8 Server 64GB/2x600GB SAS SSD/2x Xeon E5-2650 2.0GHz,349.0,Sold  13 Sep 2022,https://www.ebay.com.au/itm/363917228854?hash=item54bb283b36%3Ag%3AQRcAAOSwRJli2exv&amdata=enc%3AAQAHAAAAoBs0X%2FtE72EzAPCX3xThP8xuhXS1Yi1UbLEE1xWfS8iuMUjKk76pR%2FgOAUfkwy9JfG9HxhHwt6CUTVT5rtp3R1hmwtJETk9IL2HUcGx4qAmXy%2FrJECS8oAHrP26xzwpTNw1CCsMy6JintSsiEEz5jJL%2FLxFQ2NaorO98dH6dlnmhpLY5qF%2FcY2Ezq9YgkvyvfSvvNaFjyuIoHGcXwaTOl14%3D%7Ctkp%3ABk9SR9CWmvSEYQ&LH_Auction=%270%27
"HP ProLiant DL380p G8 2x Xeon E5-2650 16CORE 128GB RAM 400gb SSD3.5"" GEN8 10GBT",1250.0,Sold  12 Sep 2022,https://www.ebay.com.au/itm/233724071731?epid=1488073676&hash=item366b0a4f33%3Ag%3APp0AAOSw7qlfbI0I&amdata=enc%3AAQAHAAAA4EQUSTHk41Bkt6IZ8koBfUxGsVO3Fn1BHVy788JXWYXqpvKLJ9uvhVxGH7HR9ck%2Fw%2F%2Fg%2FXEcFpESxn74rx3EG4ysTI%2F%2BOxvXW0Qd4mOnMVQHnR1skrIRH7EKV2ihA8wrU30d%2BJM%2F4gyLuvKRy3tKSQ%2BGi3oxZJqO0xlGJ3Pma3TXxsyexHO2Udugv369IVQrM7h0M%2FY%2Fu4E7iK0oqHpZfOUtMWfa1%2FjUffscsZorru5FYS7ZpqkXf6Q%2FUR5uI4TCtv0pd4X%2BdJ7R1FV1r1FwTN95x4cZCidLP2fosJOkte8C%7Ctkp%3ABk9SR9CWmvSEYQ&LH_Auction=%270%27
HP DL380p G8 Server 2x CPU E5-2620 @2.0GHz 6C 16GB RAM 12x 300GB SAS P420i Array,552.0,Sold  12 Sep 2022,https://www.ebay.com.au/itm/333608498488?epid=1488073676&hash=item4dac9db538%3Ag%3A3jEAAOSwofVezM92&amdata=enc%3AAQAHAAAAoNmjs3BaP%2F3PFNL5C%2FbJ8hdUmV9SCOl0W1LvhPoLMcaCP5%2FOOLpNFgOvRKvui%2Fq%2FBxw7%2F07JBwaRkjG7xZ7U2QCoAbVNtDcR7Hhu4HaS10ITRd4pR9oN3vRd%2Fqk1pn78rro%2Fzu2FDH%2FXvPLzHfy6YWzObpIzgrRrtayl0fNH%2FtSlxKJY81JL2HDjqQ04DxUfL2X63dyZtI5Xs6KcqXfymvU%3D%7Ctkp%3ABk9SR9CWmvSEYQ&LH_Auction=%270%27
HP DL380p G8 Server 2x CPU E5-2620 @2.0GHz 64GB RAM 12x 300GB SAS P420i Array,599.2,Sold  12 Sep 2022,https://www.ebay.com.au/itm/233591222823?hash=item36631f3227%3Ag%3ACisAAOSw81ZewaPr&amdata=enc%3AAQAHAAAAoDu7pPhvqNmjpfnx%2BHk1tXfKt1EjXOtpZUUuYyoBCv0GLSJhOVtPVeRBqtyeXtF4M8OmHzKXM6YTZFtFwk083Vo3aHr4dUjfuWW1X5pptSTEif%2BGOK%2FaFwZl%2B6DqCLOkvEdCsa9%2BxUkeF9POwk0FVcH2ZKrjpwoPBJz4uCiuVK9xjGNZpcJ0sub8aGrwdrPahVVZOKmn3ZVyU%2FlNBqjXuO8%3D%7Ctkp%3ABk9SR9CWmvSEYQ&LH_Auction=%270%27
HP DL380p G8 Server 2x CPU E5-2620@2.0GHz 6C 128GB RAM 12x 300GB SAS P420i Array,872.0,Sold  12 Sep 2022,https://www.ebay.com.au/itm/333608490940?epid=1488073676&hash=item4dac9d97bc%3Ag%3AP7MAAOSwHoFezMz-&amdata=enc%3AAQAHAAAAoL1B%2FOQR0Ojtdw2izGRIQIo1NG1aRCvGy%2FRxI1PyWAJu1L%2BMhEQgg%2F0WWVWPgzvvM3O%2B19qEYPJrhTIu5VF9PYuCd5daYvkbzm1KROgMc5pvDmkMG6KpA8wy1R0PhmVE032eMFHfjBpJ1EAkbAQPZDyEjmnAY%2FyH0W1u90AIg7XK7WdOv8KCC1luZSypaWHk6SiHyMC2vH8LhM2sVwKDxno%3D%7Ctkp%3ABk9SR9CWmvSEYQ&LH_Auction=%270%27
HP ProLiant DL380p G8 Server 2x CPU E5-2620 128GB RAM 12x 4TB SAS P420i Rails ,16901.0,Sold  12 Sep 2022,https://www.ebay.com.au/itm/233769529860?epid=1488073676&hash=item366dbff204%3Ag%3AP7MAAOSwHoFezMz-&amdata=enc%3AAQAHAAAAoPB7JxM0cQjCMBajjU4LHjvf%2BDe3aNThnkzVCuQheFNcO%2BhirFOIZNhhUI6N82lFIKYa7d2cnkN9MxYYrybg9xeRkgIpPYSETdD%2F4RGi4ay%2B1nOtJvYnxS%2BK4cagcvcWCgiupv6%2F8YXqoBiEZKyYN%2BmeOeQm1f3LhOjh9xB3KwFJj%2FJb5F1I42bh3L%2BfGoeBR19lUJsf92w8zRwVI0Neas8%3D%7Ctkp%3ABk9SR9CWmvSEYQ&LH_Auction=%270%27
